Time,data
1608462043.3751993,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 218}"
1608462043.3856568,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 1, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 219}"
1608462043.3956466,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 220}"
1608462043.4048338,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 221}"
1608462043.4150589,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 222}"
1608462043.4255304,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 223}"
1608462043.4355152,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 1, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 224}"
1608462043.445057,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 225}"
1608462043.4548028,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 226}"
1608462043.4649441,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 227}"
1608462043.4755604,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 228}"
1608462043.4850357,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 1, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 229}"
1608462043.4948597,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 230}"
1608462043.5060916,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 231}"
1608462043.5152297,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 232}"
1608462043.5247335,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 233}"
1608462043.5353117,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 1, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 234}"
1608462043.544644,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 235}"
1608462043.5550647,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 236}"
1608462043.5649772,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 237}"
1608462043.5755677,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 238}"
1608462043.5849197,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 1, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 239}"
1608462043.5948858,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 240}"
1608462043.6050892,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 241}"
1608462043.6155946,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 242}"
1608462043.625498,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 243}"
1608462043.6353793,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 1, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 244}"
1608462043.6450706,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 245}"
1608462043.6551878,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 246}"
1608462043.6662908,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 247}"
1608462043.6752145,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 248}"
1608462043.685333,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 1, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 249}"
1608462043.6949549,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 250}"
1608462043.705091,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 251}"
1608462043.715133,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 252}"
1608462043.725119,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 253}"
1608462043.735433,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 1, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 254}"
1608462043.7450533,"{'Stat_Byte0_GPS_Mode': 1, 'Stat_Byte0_Standstill': 0, 'Stat_Byte0_Skidding': 0, 'Stat_Byte0_External_Vel_Out': 0, 'Stat_Byte1_Trig_GPS': 0, 'Stat_Byte1_Signal_IN3': 0, 'Stat_Byte1_Signal_IN2': 0, 'Stat_Byte1_Signal_IN1': 0, 'Stat_Byte1_Alignment': 0, 'Stat_Byte1_AHRS_INS': 1, 'Stat_Byte1_Deadreckoning': 0, 'Stat_Byte1_SyncLock': 1, 'Stat_Byte2_EVK_activ': 0, 'Stat_Byte2_EVK_Estimates': 0, 'Stat_Byte2_Tilt': 0, 'Stat_Byte2_Pos': 0, 'Stat_Byte3_Count': 255}"
